2,0,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_2/00006248.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_0/00006248.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00006248.json
2,1,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_2/00035526.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_1/00035526.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_poses/00035526.json
1,0,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_1/00004649.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_0/00004649.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_poses/00004649.json
2,1,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_2/00008458.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_1/00008458.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_poses/00008458.json
0,1,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_0/00029324.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_1/00029324.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_poses/00029324.json
2,0,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_2/00029405.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_0/00029405.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_poses/00029405.json
0,2,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_0/00007626.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_2/00007626.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_poses/00007626.json
1,0,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_1/00003829.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_0/00003829.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_poses/00003829.json
0,2,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_0/00008596.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_2/00008596.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00008596.json
0,1,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_0/00001941.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_1/00001941.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00001941.json
0,2,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_0/00010392.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_2/00010392.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_poses/00010392.json
2,1,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_2/00004869.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_1/00004869.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00004869.json
0,2,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_0/00009603.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_2/00009603.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_poses/00009603.json
2,1,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_2/00003914.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_1/00003914.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00003914.json
1,0,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_1/00068053.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_0/00068053.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00068053.json
1,2,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_1/00006848.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_2/00006848.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00006848.json
2,1,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_2/00013442.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_1/00013442.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_poses/00013442.json
1,0,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_1/00006313.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_0/00006313.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00006313.json
1,2,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_1/00001046.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_2/00001046.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00001046.json
2,1,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_2/00010021.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_1/00010021.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00010021.json
1,0,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_1/00024205.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_0/00024205.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_poses/00024205.json
1,2,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_1/00004773.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_2/00004773.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_poses/00004773.json
2,1,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_2/00008978.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_1/00008978.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00008978.json
2,1,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_2/00009921.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_1/00009921.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00009921.json
2,0,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_2/00006633.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_0/00006633.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00006633.json
0,2,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_0/00002262.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_2/00002262.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00002262.json
2,1,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_2/00027583.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_1/00027583.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_poses/00027583.json
0,1,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_0/00001982.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_1/00001982.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00001982.json
1,2,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_1/00011977.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_2/00011977.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_poses/00011977.json
0,2,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_0/00010911.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_2/00010911.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_poses/00010911.json
1,2,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_1/00007774.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_2/00007774.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00007774.json
0,2,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_0/00005452.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_2/00005452.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00005452.json
1,2,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_1/00005958.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_2/00005958.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_poses/00005958.json
2,1,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_2/00020832.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_1/00020832.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_poses/00020832.json
2,0,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_2/00009533.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_0/00009533.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00009533.json
1,0,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_1/00008563.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_0/00008563.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_poses/00008563.json
1,2,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_1/00028858.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_2/00028858.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_poses/00028858.json
0,1,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_0/00003929.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_1/00003929.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00003929.json
2,0,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_2/00001171.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_0/00001171.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00001171.json
2,0,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_2/00008071.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_0/00008071.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00008071.json
0,1,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_0/00005369.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_1/00005369.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00005369.json
0,2,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_0/00003125.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_2/00003125.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_poses/00003125.json
1,2,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_1/00001367.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_2/00001367.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00001367.json
2,0,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_2/00005168.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_0/00005168.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00005168.json
0,1,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_0/00035788.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_1/00035788.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_poses/00035788.json
2,0,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_2/00007053.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_0/00007053.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00007053.json
0,1,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_0/00001506.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_1/00001506.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00001506.json
1,0,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_1/00009211.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_0/00009211.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00009211.json
0,2,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_0/00067564.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_2/00067564.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00067564.json
0,1,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_0/00002691.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_p_1/00002691.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_2/night_Town06/cam_poses/00002691.json
1,0,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_1/00012780.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_p_0/00012780.png,/nas/EOS-DB/users/siva/data/carla_data/simulations/rand_weather_camera_pert_3/night_Town06/cam_poses/00012780.json
